"GeneEnsembl","logFC","logCPM","LR","PValue","regulation","absLogFc","geneId","FDR"
"ENSG00000253394",1.02592335747674,6.61037263715209,34.3462030559188,4.61299443490968e-09,"ns",1.02592335747674,"LINC00534","9.37e-08"
"ENSG00000122435",-2.54797469650286,3.38203649109041,34.3202110249702,4.67501491950755e-09,"down",2.54797469650286,"TRMT13","9.47e-08"
"ENSG00000205038",1.04779844707865,7.83502219280459,34.3145204659043,4.68870439777772e-09,"ns",1.04779844707865,"PKHD1L1","9.49e-08"
"ENSG00000152404",-1.7011615303893,5.35560229875564,34.3045979055791,4.71267067627605e-09,"down",1.7011615303893,"CWF19L2","9.52e-08"
"ENSG00000108639",-1.80714538555447,3.86983730567811,34.2895539161007,4.74924111908014e-09,"down",1.80714538555447,"SYNGR2","9.58e-08"
"ENSG00000211598",-2.89800698097169,4.10562093570507,34.1656272228463,5.06151353200656e-09,"down",2.89800698097169,"IGKV4-1","1.01e-07"
"ENSG00000174917",-1.50446752842809,3.46888467473683,34.1595865487065,5.0772498933308e-09,"down",1.50446752842809,"MICOS13","1.01e-07"
"ENSG00000055044",-1.38542182633815,6.03740977373128,34.1068746631755,5.21666389964709e-09,"ns",1.38542182633815,"NOP58","1.04e-07"
"ENSG00000112031",1.07340385484846,5.73841762542238,33.9476181133414,5.66159531170267e-09,"ns",1.07340385484846,"MTRF1L","1.12e-07"
"ENSG00000112739",-2.15143751726086,4.41169436312155,33.8652579553095,5.90640537119506e-09,"down",2.15143751726086,"PRPF4B","1.17e-07"
"ENSG00000166963",1.09536165746571,5.94205658770416,33.6770217862615,6.50647359700628e-09,"ns",1.09536165746571,"MAP1A","1.28e-07"
"ENSG00000196182",1.09111898775748,5.73037403923663,33.6671421924021,6.53960310148259e-09,"ns",1.09111898775748,"STK40","1.29e-07"
"ENSG00000078674",-1.03157508441504,6.49845307915756,33.6384956898449,6.63662239494523e-09,"ns",1.03157508441504,"PCM1","1.30e-07"
"ENSG00000130332",-1.8229502800139,3.32761289688574,33.4304937562468,7.3856821253238e-09,"down",1.8229502800139,"LSM7","1.44e-07"
"ENSG00000186468",-1.70041780403493,6.08899911457545,33.3909744600092,7.53729463481347e-09,"down",1.70041780403493,"RPS23","1.46e-07"
"ENSG00000099795",-1.117214753423,4.17347673984162,33.379061572948,7.58360598189075e-09,"ns",1.117214753423,"NDUFB7","1.47e-07"
"ENSG00000168405",1.06437704447881,6.84620727796008,33.3300899632682,7.77699604824793e-09,"ns",1.06437704447881,"CMAHP","1.50e-07"
"ENSG00000129277",-1.72133303747831,3.38039483285552,33.2486565376327,8.10957617125066e-09,"down",1.72133303747831,"NA","1.56e-07"
"ENSG00000112299",1.54401405439384,4.23373223405827,33.1506593896279,8.52874477878696e-09,"up",1.54401405439384,"VNN1","1.64e-07"
"ENSG00000100796",-1.82137956561804,3.96104267273143,32.9695242408736,9.36148751140729e-09,"down",1.82137956561804,"PPP4R3A","1.79e-07"
"ENSG00000115232",-2.1479500061257,5.50655428697415,32.958210162525,9.41612591120533e-09,"down",2.1479500061257,"ITGA4","1.79e-07"
"ENSG00000100934",1.39638326030524,5.83261725800934,32.945900514901,9.47593501036902e-09,"ns",1.39638326030524,"SEC23A","1.80e-07"
"ENSG00000076356",1.95652544017212,3.43631825890389,32.8834937691616,9.78505688426877e-09,"up",1.95652544017212,"PLXNA2","1.86e-07"
"ENSG00000112977",1.2172510234089,3.7401268494843,32.7993248103761,1.02180328616565e-08,"ns",1.2172510234089,"DAP","1.94e-07"
"ENSG00000089248",-1.13785812880994,4.33532740155731,32.728144082218,1.05991387329154e-08,"ns",1.13785812880994,"ERP29","2.00e-07"
"ENSG00000068697",-1.43579924405295,5.38434359653372,32.5579673243549,1.15689893036805e-08,"ns",1.43579924405295,"LAPTM4A","2.17e-07"
"ENSG00000204392",-1.43854617870719,3.51842324417678,32.5128236873472,1.18408628866415e-08,"ns",1.43854617870719,"LSM2","2.22e-07"
"ENSG00000198856",-1.51789954954274,4.25446343406604,32.4636063580989,1.21445669427495e-08,"down",1.51789954954274,"OSTC","2.26e-07"
"ENSG00000040531",1.15082820424153,5.20259338077659,32.3559052917207,1.28366512376472e-08,"ns",1.15082820424153,"CTNS","2.38e-07"
"ENSG00000138668",-1.38562654972601,5.01801010939779,32.3287170195619,1.30175210449743e-08,"ns",1.38562654972601,"HNRNPD","2.41e-07"
"ENSG00000101365",-1.16823116352046,5.41829549237498,32.2746356435395,1.33849213085245e-08,"ns",1.16823116352046,"IDH3B","2.48e-07"
"ENSG00000171988",-1.0706680070246,6.12711869829578,32.186280242399,1.40076408912618e-08,"ns",1.0706680070246,"JMJD1C","2.58e-07"
"ENSG00000141179",1.46753849669082,4.29894364686461,32.1664212679769,1.41515520925089e-08,"ns",1.46753849669082,"PCTP","2.60e-07"
"ENSG00000169583",-1.66742142121318,3.26638158733085,32.0899636411958,1.47195772270035e-08,"down",1.66742142121318,"CLIC3","2.69e-07"
"ENSG00000074842",-2.2317893667167,3.59010329644111,32.0530501747314,1.50019368165858e-08,"down",2.2317893667167,"MYDGF","2.74e-07"
"ENSG00000140854",1.13374483845077,5.53537410124743,32.0372959070998,1.5124090694512e-08,"ns",1.13374483845077,"KATNB1","2.76e-07"
"ENSG00000165494",-1.90967517249957,3.86638447602039,32.014741375498,1.53007080050907e-08,"down",1.90967517249957,"PCF11","2.79e-07"
"ENSG00000167792",-1.54279256816163,4.65329541927972,31.9800964030575,1.55760340958417e-08,"down",1.54279256816163,"NDUFV1","2.84e-07"
"ENSG00000156642",1.10415888693533,8.62233620136289,31.9752211510556,1.56151743410537e-08,"ns",1.10415888693533,"NPTN","2.84e-07"
"ENSG00000116962",2.01836512234867,3.32122361448666,31.9746006002619,1.56201634048273e-08,"up",2.01836512234867,"NID1","2.84e-07"
"ENSG00000061936",-2.31620283004079,3.52582486227251,31.9208354341717,1.60585388787431e-08,"down",2.31620283004079,"SFSWAP","2.92e-07"
"ENSG00000138722",1.12406663877355,7.25397336048708,31.837859255978,1.67593962674562e-08,"ns",1.12406663877355,"MMRN1","3.03e-07"
"ENSG00000160445",1.56268966787443,4.27473657813678,31.8187679809471,1.69249387472656e-08,"up",1.56268966787443,"ZER1","3.06e-07"
"ENSG00000011638",1.11250806367041,5.11739874067882,31.6853880209438,1.81281010785935e-08,"ns",1.11250806367041,"LDAF1","3.26e-07"
"ENSG00000160299",-1.64769423228002,3.89269722908644,31.6714063064145,1.82590835853686e-08,"down",1.64769423228002,"PCNT","3.28e-07"
"ENSG00000081237",-1.62615126453931,9.06079515388641,31.6283124624043,1.86687861892118e-08,"down",1.62615126453931,"PTPRC","3.35e-07"
"ENSG00000184990",-1.46448126442547,3.52758120622678,31.5938569450907,1.90029774132859e-08,"ns",1.46448126442547,"SIVA1","3.40e-07"
"ENSG00000110848",-1.74412377604067,5.1906452044845,31.5934942191212,1.90065272563636e-08,"down",1.74412377604067,"CD69","3.40e-07"
"ENSG00000027869",-1.55907886276444,3.20673825871065,31.5865110594297,1.90749980763419e-08,"down",1.55907886276444,"SH2D2A","3.41e-07"
"ENSG00000138688",-1.73180774562115,5.19618169900254,31.4812184912248,2.01378700045415e-08,"down",1.73180774562115,"KIAA1109","3.59e-07"
"ENSG00000131781",1.17890984460962,4.7825554530684,31.3995518293194,2.10029379734519e-08,"ns",1.17890984460962,"FMO5","3.73e-07"
"ENSG00000160058",1.03022549116298,6.65750366817794,31.3052964359392,2.20477332297729e-08,"ns",1.03022549116298,"BSDC1","3.90e-07"
"ENSG00000198130",-1.91198453480932,4.0714326042568,31.2573293118935,2.25992663308233e-08,"down",1.91198453480932,"HIBCH","3.98e-07"
"ENSG00000065060",1.75378277672583,4.39110402611711,31.2555836234243,2.26195970934422e-08,"up",1.75378277672583,"UHRF1BP1","3.98e-07"
"ENSG00000186642",1.82464389085212,3.78731517391506,31.2471424440415,2.27181641524718e-08,"up",1.82464389085212,"PDE2A","4.00e-07"
"ENSG00000145247",-1.2547248476291,4.91642432512957,31.2215604587211,2.30195188624262e-08,"ns",1.2547248476291,"OCIAD2","4.04e-07"
"ENSG00000148843",-2.30877559065212,3.72867574581817,31.1533288760893,2.38430130330014e-08,"down",2.30877559065212,"PDCD11","4.18e-07"
"ENSG00000160201",-1.3519751049664,4.61244232987946,31.1028957004787,2.44706067263111e-08,"ns",1.3519751049664,"U2AF1","4.27e-07"
"ENSG00000114857",-1.01458644487573,6.14080248147316,31.0965496532534,2.45507406352418e-08,"ns",1.01458644487573,"NKTR","4.28e-07"
"ENSG00000112290",1.86668627902011,3.93898976992348,31.0614347832131,2.49989244926397e-08,"up",1.86668627902011,"WASF1","4.35e-07"
"ENSG00000124380",-1.03753988377457,4.14426670831009,31.0589207552259,2.50313245910939e-08,"ns",1.03753988377457,"SNRNP27","4.35e-07"
"ENSG00000143575",-1.36507426224289,4.74564172334887,31.0339706285003,2.5355164121269e-08,"ns",1.36507426224289,"HAX1","4.39e-07"
"ENSG00000019582",-1.1633907892895,10.4597001726852,30.6847935623058,3.0353453401338e-08,"ns",1.1633907892895,"CD74","5.21e-07"
"ENSG00000255717",-2.60382398746496,3.1091326654755,30.6175780919403,3.14233876029525e-08,"down",2.60382398746496,"SNHG1","5.38e-07"
"ENSG00000154305",-2.04484941736362,4.54366783294605,30.3650162290246,3.57925402747802e-08,"down",2.04484941736362,"MIA3","6.08e-07"
"ENSG00000120616",-2.1461617355477,3.87837965658825,30.3589556798159,3.59045448228358e-08,"down",2.1461617355477,"EPC1","6.09e-07"
"ENSG00000149084",1.24428611730003,5.26913653902296,30.3432742213885,3.61959850590002e-08,"ns",1.24428611730003,"HSD17B12","6.12e-07"
"ENSG00000029639",-2.44807482874584,3.15440624902234,30.3400247287671,3.62566727493187e-08,"down",2.44807482874584,"TFB1M","6.12e-07"
"ENSG00000167272",-1.98706334736593,3.51635998344052,30.2711663138102,3.75669166859587e-08,"down",1.98706334736593,"POP5","6.34e-07"
"ENSG00000160633",-1.85952846120505,3.77373316154982,30.2306438666673,3.83600458346027e-08,"down",1.85952846120505,"SAFB","6.46e-07"
"ENSG00000169738",-1.86128468982062,3.93090332381679,30.199605096386,3.89788826230125e-08,"down",1.86128468982062,"DCXR","6.56e-07"
"ENSG00000135899",-1.32070572732439,6.59289153042552,30.1970532400572,3.90302031372511e-08,"ns",1.32070572732439,"SP110","6.56e-07"
"ENSG00000108946",1.13484671710132,8.12871971595555,30.0527028621112,4.20462078755957e-08,"ns",1.13484671710132,"PRKAR1A","7.04e-07"
"ENSG00000113460",-1.57187746135393,4.61085176436034,30.040641669977,4.23085396116939e-08,"down",1.57187746135393,"BRIX1","7.08e-07"
"ENSG00000132780",-1.50749727942436,5.30655924720158,29.998013392747,4.32489166469079e-08,"down",1.50749727942436,"NASP","7.23e-07"
"ENSG00000184584",-2.4333429479624,3.0415278932433,29.9436042122682,4.44796639957686e-08,"down",2.4333429479624,"STING1","7.41e-07"
"ENSG00000109066",1.09215372365609,4.70591703304993,29.9424498374925,4.45061528604869e-08,"ns",1.09215372365609,"TMEM104","7.41e-07"
"ENSG00000107021",1.21346755034124,4.55428717393178,29.8829782819243,4.58924146436415e-08,"ns",1.21346755034124,"TBC1D13","7.61e-07"
"ENSG00000151923",-1.55506021162376,3.8580741240198,29.8293385156753,4.71798086698204e-08,"down",1.55506021162376,"TIAL1","7.81e-07"
"ENSG00000164081",-1.50991872517692,3.54765426244064,29.7995552511284,4.79101878769233e-08,"down",1.50991872517692,"TEX264","7.90e-07"
"ENSG00000181090",-1.67663660087842,3.17194163880372,29.7948828132867,4.80257942926756e-08,"down",1.67663660087842,"EHMT1","7.91e-07"
"ENSG00000172543",1.15153590360966,9.56747730217304,29.6960354784631,5.0538071915576e-08,"ns",1.15153590360966,"CTSW","8.31e-07"
"ENSG00000100453",-1.47642061591826,6.1589891169474,29.5946516721345,5.32516707498913e-08,"ns",1.47642061591826,"GZMB","8.69e-07"
"ENSG00000110799",1.22744669272664,7.34718835426214,29.5928443850912,5.33013455921866e-08,"ns",1.22744669272664,"VWF","8.69e-07"
"ENSG00000154781",-1.41070991333801,4.66285181643331,29.381204997136,5.94514442560027e-08,"ns",1.41070991333801,"CCDC174","9.61e-07"
"ENSG00000167088",-1.11319114646385,4.45670775090508,29.226215452579,6.44019298369124e-08,"ns",1.11319114646385,"SNRPD1","1.04e-06"
"ENSG00000155984",1.06533590358891,5.76138465813082,29.2002524725241,6.52707000092628e-08,"ns",1.06533590358891,"NA","1.05e-06"
"ENSG00000168438",-1.56142589092448,4.94500053505122,29.1434482749339,6.72126468351439e-08,"down",1.56142589092448,"CDC40","1.08e-06"
"ENSG00000154767",-1.93027671670211,3.83531915763929,29.1408171705645,6.73039853178939e-08,"down",1.93027671670211,"XPC","1.08e-06"
"ENSG00000165244",1.29403505553232,3.2905123255726,29.1216515963167,6.79730792143246e-08,"ns",1.29403505553232,"ZNF367","1.08e-06"
"ENSG00000103160",1.2510502296863,3.90450839264486,29.0841396351888,6.9302018297257e-08,"ns",1.2510502296863,"HSDL1","1.10e-06"
"ENSG00000138382",-1.51849731125864,4.20486886021613,29.0796597880199,6.94624564641072e-08,"down",1.51849731125864,"METTL5","1.10e-06"
"ENSG00000135250",-1.0657913437821,5.47886118868607,29.0236281877689,7.15008527959455e-08,"ns",1.0657913437821,"SRPK2","1.13e-06"
"ENSG00000071462",-1.04418714630822,5.31334948366939,29.0197557960599,7.16439225109636e-08,"ns",1.04418714630822,"BUD23","1.13e-06"
"ENSG00000131626",-1.6355500540659,3.4939192833148,28.9055183994147,7.59960929957442e-08,"down",1.6355500540659,"PPFIA1","1.20e-06"
"ENSG00000169189",-1.46563879468242,4.74253224524372,28.8681846285091,7.74750940313259e-08,"ns",1.46563879468242,"NSMCE1","1.22e-06"
"ENSG00000014216",1.0035251245299,9.17657540213514,28.7625173802404,8.1819383325236e-08,"ns",1.0035251245299,"CAPN1","1.29e-06"
"ENSG00000213672",1.16652924195204,5.54695862410281,28.758412701685,8.19929777271409e-08,"ns",1.16652924195204,"NCKIPSD","1.29e-06"
"ENSG00000197102",-1.56920884784305,5.23880377631872,28.729916551951,8.3208349944693e-08,"down",1.56920884784305,"DYNC1H1","1.31e-06"
"ENSG00000133858",-1.14526309596662,5.38535791148639,28.6944000091808,8.47484466892304e-08,"ns",1.14526309596662,"ZFC3H1","1.33e-06"
"ENSG00000135596",-2.14297438035234,4.7699901116887,28.683382235941,8.52319885202233e-08,"down",2.14297438035234,"MICAL1","1.33e-06"
"ENSG00000120697",-2.42553064585767,4.03861008877899,28.6511289922582,8.66634510802787e-08,"down",2.42553064585767,"ALG5","1.35e-06"
"ENSG00000103496",-1.5995978335619,3.61104039242732,28.6494140589498,8.67402341604948e-08,"down",1.5995978335619,"STX4","1.35e-06"
"ENSG00000157600",1.18514501321461,4.32896070696844,28.6252094145092,8.78312530324894e-08,"ns",1.18514501321461,"TMEM164","1.37e-06"
"ENSG00000109854",1.10758130382455,7.24418862993191,28.5741676437328,9.01772332417663e-08,"ns",1.10758130382455,"HTATIP2","1.40e-06"
"ENSG00000197226",1.17634057559539,4.86736453228291,28.5151877559429,9.29663733243777e-08,"ns",1.17634057559539,"TBC1D9B","1.44e-06"
"ENSG00000185222",1.04567903675029,4.09563560503157,28.5007596999646,9.36617304039333e-08,"ns",1.04567903675029,"TCEAL9","1.45e-06"
"ENSG00000159339",1.24315603541585,8.83418708823089,28.4545559862667,9.59237708090326e-08,"ns",1.24315603541585,"PADI4","1.48e-06"
"ENSG00000160185",-2.87182198968084,3.0045056252195,28.3978035816983,9.87773125038885e-08,"down",2.87182198968084,"UBASH3A","1.52e-06"
"ENSG00000187239",-1.57738459381933,4.62418404514376,28.3834660388418,9.95115731028051e-08,"down",1.57738459381933,"FNBP1","1.53e-06"
"ENSG00000135316",-1.08038485164277,5.61124780663089,28.3657282048647,1.00427544369498e-07,"ns",1.08038485164277,"SYNCRIP","1.54e-06"
"ENSG00000152952",1.07929359764651,6.29608369454352,28.0814831471151,1.1631342721042e-07,"ns",1.07929359764651,"PLOD2","1.76e-06"
"ENSG00000128159",-2.87508852557124,3.16255429347006,28.044371422896,1.18565457243983e-07,"down",2.87508852557124,"TUBGCP6","1.79e-06"
"ENSG00000119596",-1.77701599284035,4.21869427455633,28.035416945373,1.19115348561699e-07,"down",1.77701599284035,"YLPM1","1.80e-06"
"ENSG00000118482",-1.30306605130537,4.66420381258274,28.0218450649303,1.19953669191187e-07,"ns",1.30306605130537,"PHF3","1.81e-06"
"ENSG00000155096",1.0175790406927,8.3765855455936,27.9909028980838,1.21887106814874e-07,"ns",1.0175790406927,"AZIN1","1.83e-06"
"ENSG00000153006",-1.02404532424559,4.60891917942697,27.9537472466824,1.24250109230335e-07,"ns",1.02404532424559,"SREK1IP1","1.86e-06"
"ENSG00000170542",1.37199628345826,4.21876706030526,27.8933303189566,1.28190885959003e-07,"ns",1.37199628345826,"SERPINB9","1.91e-06"
"ENSG00000108448",1.59827995963014,3.4503227638818,27.8466727569282,1.31319703698101e-07,"up",1.59827995963014,"TRIM16L","1.95e-06"
"ENSG00000164691",-1.98073452255166,4.03968804805949,27.7941996603873,1.34930036414206e-07,"down",1.98073452255166,"TAGAP","1.99e-06"
"ENSG00000137642",-2.38598324809848,5.68118169296732,27.7828993548027,1.35720462165073e-07,"down",2.38598324809848,"SORL1","2.00e-06"
"ENSG00000116688",1.55698299169464,7.26398336422168,27.7115989377732,1.4081586258165e-07,"up",1.55698299169464,"MFN2","2.07e-06"
"ENSG00000163930",1.23264926870739,4.61192237263342,27.5879916834154,1.50107787429033e-07,"ns",1.23264926870739,"BAP1","2.19e-06"
"ENSG00000117298",1.23591983156981,6.12206355468647,27.5536471072134,1.52796979194209e-07,"ns",1.23591983156981,"ECE1","2.22e-06"
"ENSG00000137941",1.3525280654374,4.39883854227974,27.4966952344129,1.57363168185035e-07,"ns",1.3525280654374,"TTLL7","2.27e-06"
"ENSG00000099783",-1.00324778825446,5.66508130203125,27.4444092676584,1.61675579743681e-07,"ns",1.00324778825446,"HNRNPM","2.32e-06"
"ENSG00000116678",1.15290730469643,7.7729367009832,27.4373362055605,1.62267971514118e-07,"ns",1.15290730469643,"LEPR","2.33e-06"
"ENSG00000110711",-1.05667237951372,4.54875418724526,27.4354631763645,1.62425207726951e-07,"ns",1.05667237951372,"AIP","2.33e-06"
"ENSG00000211895",-2.01226864978949,5.05302374994027,27.4337309705589,1.62570758064191e-07,"down",2.01226864978949,"IGHA1","2.33e-06"
"ENSG00000130826",-1.41002382095616,4.52604000280001,27.4077518675074,1.64769425610091e-07,"ns",1.41002382095616,"DKC1","2.36e-06"
"ENSG00000145912",-1.26000324026493,3.30851779349542,27.3900767263812,1.66282321895015e-07,"ns",1.26000324026493,"NHP2","2.37e-06"
"ENSG00000108064",-1.69714385229352,3.58966737998176,27.313662361263,1.72984824837986e-07,"down",1.69714385229352,"TFAM","2.46e-06"
"ENSG00000143977",-1.07224781642234,4.80522659783023,27.3074215333591,1.73544039398021e-07,"ns",1.07224781642234,"SNRPG","2.46e-06"
"ENSG00000079263",-1.74131728273697,5.11837534305954,27.2802674077392,1.75998375887164e-07,"down",1.74131728273697,"SP140","2.50e-06"
"ENSG00000170004",-1.80812128729878,4.0706093332079,27.27607813399,1.76380110287442e-07,"down",1.80812128729878,"CHD3","2.50e-06"
"ENSG00000110852",-1.3896100913464,5.42348667043537,27.2523444549697,1.78558487810044e-07,"ns",1.3896100913464,"CLEC2B","2.53e-06"
"ENSG00000066379",-1.28729401840657,3.14815382426929,27.1997798356535,1.83479567129642e-07,"ns",1.28729401840657,"POLR1H","2.59e-06"
"ENSG00000129460",-1.86365556595242,4.7863284627822,27.1783494858375,1.8552466480978e-07,"down",1.86365556595242,"NGDN","2.62e-06"
"ENSG00000107581",-1.08153298257694,6.20456546350256,27.1364120203199,1.89593092282661e-07,"ns",1.08153298257694,"EIF3A","2.67e-06"
"ENSG00000122218",1.03942841382448,7.91497856864592,27.0588076605189,1.97358939589593e-07,"ns",1.03942841382448,"COPA","2.76e-06"
"ENSG00000137145",1.08162490086006,7.00801407780633,27.0437513524788,1.98902149657379e-07,"ns",1.08162490086006,"DENND4C","2.78e-06"
"ENSG00000188536",-2.12408767844276,3.26502806793095,27.0288191455685,2.00444584741486e-07,"down",2.12408767844276,"HBA2","2.80e-06"
"ENSG00000027075",-2.18022142381862,3.05702914775181,27.0201867566198,2.01341737337114e-07,"down",2.18022142381862,"PRKCH","2.81e-06"
"ENSG00000144893",1.12833569535053,4.72611999130482,27.0136180407874,2.02027110600989e-07,"ns",1.12833569535053,"MED12L","2.82e-06"
"ENSG00000117450",-1.01191876705688,5.9169068087685,26.9515905862802,2.08615401685027e-07,"ns",1.01191876705688,"PRDX1","2.90e-06"
"ENSG00000111364",-2.13911786094527,3.75795584195863,26.9205762209514,2.11989939036081e-07,"down",2.13911786094527,"DDX55","2.94e-06"
"ENSG00000147650",1.09018632475025,5.09221372051629,26.8577724104083,2.18991849581185e-07,"ns",1.09018632475025,"LRP12","3.03e-06"
"ENSG00000178035",-1.34881341685125,5.33607886177568,26.8516184061584,2.19690298923126e-07,"ns",1.34881341685125,"IMPDH2","3.04e-06"
"ENSG00000154265",-3.17659062403315,3.33488099960697,26.8351016675288,2.21575925476463e-07,"down",3.17659062403315,"ABCA5","3.06e-06"
"ENSG00000205937",-1.17986040273075,4.14312466662951,26.8229642721069,2.2297191863308e-07,"ns",1.17986040273075,"RNPS1","3.08e-06"
"ENSG00000091640",-1.24613442184976,5.21518960525276,26.8209064004033,2.23209479045831e-07,"ns",1.24613442184976,"SPAG7","3.08e-06"
"ENSG00000115271",1.10207700797684,6.01755060300202,26.8097474241964,2.24502094139824e-07,"ns",1.10207700797684,"GCA","3.09e-06"
"ENSG00000173486",-1.12092603949293,4.02861942331164,26.7928155420862,2.26477764993614e-07,"ns",1.12092603949293,"FKBP2","3.11e-06"
"ENSG00000159445",-2.10426013832727,3.06698059480175,26.7622102809124,2.30093216664048e-07,"down",2.10426013832727,"THEM4","3.16e-06"
"ENSG00000163584",-1.60676671117316,3.7397335565343,26.7496087853431,2.31598613983162e-07,"down",1.60676671117316,"RPL22L1","3.17e-06"
"ENSG00000184752",-1.08952999037106,5.22987314431446,26.5468486668487,2.5722396337384e-07,"ns",1.08952999037106,"NDUFA12","3.48e-06"
"ENSG00000143437",1.21046570251389,5.46318171415015,26.5460058940688,2.57336199866891e-07,"ns",1.21046570251389,"ARNT","3.48e-06"
"ENSG00000100142",-1.28578838143911,4.06126033635541,26.4964882704137,2.64017626987897e-07,"ns",1.28578838143911,"POLR2F","3.57e-06"
"ENSG00000166887",1.38222007714534,5.8916212982611,26.4166576006146,2.75157297887066e-07,"ns",1.38222007714534,"VPS39","3.69e-06"
"ENSG00000090520",-2.09275644135104,3.75685450607586,26.210787932445,3.06107686233182e-07,"down",2.09275644135104,"DNAJB11","4.06e-06"
"ENSG00000175354",-1.15321952748625,5.59979544449509,26.1843376256917,3.10329365905519e-07,"ns",1.15321952748625,"PTPN2","4.11e-06"
"ENSG00000174953",-1.34991197955117,4.81892987148407,26.0422114647058,3.34033641222524e-07,"ns",1.34991197955117,"DHX36","4.39e-06"
"ENSG00000142794",1.60470667862531,3.6828559625249,26.0283117824461,3.36447154438871e-07,"up",1.60470667862531,"NBPF3","4.42e-06"
"ENSG00000163660",-1.98380225594963,5.69292198307287,25.9821307924197,3.44592160427378e-07,"down",1.98380225594963,"CCNL1","4.52e-06"
"ENSG00000122417",-1.30398951615284,4.60836037347155,25.9654176078798,3.47588352881252e-07,"ns",1.30398951615284,"ODF2L","4.55e-06"
"ENSG00000105185",-1.25799721831092,4.55461392095738,25.905130981188,3.58614661746701e-07,"ns",1.25799721831092,"PDCD5","4.69e-06"
"ENSG00000113194",-2.42887875052976,3.1103769824231,25.8849261240605,3.62387999194351e-07,"down",2.42887875052976,"FAF2","4.73e-06"
"ENSG00000147316",-2.3105051838956,3.17966583886497,25.850484728032,3.68912041991295e-07,"down",2.3105051838956,"MCPH1","4.80e-06"
"ENSG00000214765",-1.5486939395414,3.63223813177555,25.6691413127206,4.05255743794433e-07,"down",1.5486939395414,"SEPTIN7P2","5.23e-06"
"ENSG00000178952",-1.05861999155405,5.49187774051435,25.6274152673883,4.14113910381323e-07,"ns",1.05861999155405,"TUFM","5.31e-06"
"ENSG00000108296",-1.72474296318554,3.97547904853355,25.5918097743076,4.2182605340454e-07,"down",1.72474296318554,"NA","5.41e-06"
"ENSG00000067248",-1.15635401780124,5.07101621072199,25.5491948164382,4.31245976826288e-07,"ns",1.15635401780124,"DHX29","5.52e-06"
"ENSG00000185515",-1.56714756298461,3.83570651161938,25.5204646019083,4.37715446420086e-07,"down",1.56714756298461,"BRCC3","5.59e-06"
"ENSG00000101132",-1.51335698609449,3.55282936867843,25.461952416597,4.51193660501221e-07,"down",1.51335698609449,"PFDN4","5.75e-06"
"ENSG00000076003",1.00644043484599,6.3161684553031,25.39592571588,4.66903181669259e-07,"ns",1.00644043484599,"MCM6","5.92e-06"
"ENSG00000083535",-1.78322920932073,4.32463694571789,25.3651333654911,4.74415867887214e-07,"down",1.78322920932073,"PIBF1","6.00e-06"
"ENSG00000104921",-2.5348219886646,3.88883824273007,25.3614187928028,4.75330298797713e-07,"down",2.5348219886646,"FCER2","6.01e-06"
"ENSG00000127837",-1.14506825012059,4.73604818452895,25.2855812321156,4.9439072431901e-07,"ns",1.14506825012059,"AAMP","6.23e-06"
"ENSG00000253729",-1.19204365580152,5.84750159133817,25.2619936396655,5.00473867444917e-07,"ns",1.19204365580152,"PRKDC","6.30e-06"
"ENSG00000139187",-1.93434805218426,3.03208261190225,25.2110505963101,5.13869146859978e-07,"down",1.93434805218426,"KLRG1","6.45e-06"
"ENSG00000141504",-1.3446032117285,3.70570486294545,25.1749929937944,5.23567053166786e-07,"ns",1.3446032117285,"SAT2","6.55e-06"
"ENSG00000123636",-1.48764424451137,5.75369575018018,25.1732721971475,5.24034431889441e-07,"ns",1.48764424451137,"BAZ2B","6.55e-06"
"ENSG00000117280",-1.36841846332882,3.57549518846144,25.0854204145915,5.48459719715032e-07,"ns",1.36841846332882,"RAB29","6.83e-06"
"ENSG00000082068",-2.04460255393497,4.3054848857649,25.071318847903,5.52485313829342e-07,"down",2.04460255393497,"WDR70","6.87e-06"
"ENSG00000151725",1.08468802411999,5.6118272732951,25.0249330458475,5.6593730687655e-07,"ns",1.08468802411999,"CENPU","7.03e-06"
"ENSG00000033170",1.02394201790465,5.26794937106622,24.9317958973465,5.93947148182549e-07,"ns",1.02394201790465,"FUT8","7.33e-06"
"ENSG00000143546",1.39314079390804,8.93353471983139,24.8795176104579,6.10273952311987e-07,"ns",1.39314079390804,"S100A8","7.52e-06"
"ENSG00000099956",-1.58270779017077,3.6346866913372,24.8637799161196,6.15276487970712e-07,"down",1.58270779017077,"SMARCB1","7.58e-06"
"ENSG00000197635",-3.62039835746189,3.02033695790708,24.8630563160263,6.15507484588631e-07,"down",3.62039835746189,"DPP4","7.58e-06"
"ENSG00000204287",-1.27513578817636,8.12099158960212,24.6557139630347,6.854123040237e-07,"ns",1.27513578817636,"HLA-DRA","8.35e-06"
"ENSG00000138138",-2.5205578125604,3.04893124255855,24.6391768738989,6.91319205822845e-07,"down",2.5205578125604,"ATAD1","8.40e-06"
"ENSG00000146247",-1.17006477109025,6.425936794323,24.6254918858616,6.96245940489799e-07,"ns",1.17006477109025,"PHIP","8.45e-06"
"ENSG00000135164",-1.54195762170902,4.65454802755176,24.5695180275251,7.16766294199508e-07,"down",1.54195762170902,"DMTF1","8.66e-06"
"ENSG00000149136",-1.9893878413699,3.63178456314818,24.5627319218544,7.19294988458771e-07,"down",1.9893878413699,"SSRP1","8.68e-06"
